 # Mass and radius (in solar units) of white dwarfs  (CO-core: New calculations following Camisassa et al. 2017,ONe-core:Camisassa et al. 2019)
#log(teff)/log(g)  7.50             7.60             7.70             7.80             7.90             8.00             8.10             8.20             8.30             8.40             8.50             8.60             8.70             8.80             8.90             9.00             9.10             9.20             9.30             9.40             9.50
  4.66             0.000   0.0000   0.000   0.0000   0.520   0.0169   0.547   0.0154   0.591   0.0143   0.640   0.0133   0.692   0.0123   0.747   0.0114   0.806   0.0105   0.865   0.0097   0.925   0.0090   0.984   0.0082   1.041   0.0075   1.088   0.0069   1.135   0.0063   1.178   0.0057   1.217   0.0052   1.249   0.0047   1.279   0.0042   1.309   0.0037   1.339   0.0033
  4.68             0.000   0.0000   0.000   0.0000   0.523   0.0169   0.552   0.0155   0.595   0.0143   0.644   0.0133   0.695   0.0123   0.750   0.0114   0.808   0.0106   0.867   0.0097   0.926   0.0090   0.985   0.0082   1.042   0.0076   1.089   0.0069   1.136   0.0063   1.179   0.0057   1.218   0.0052   1.250   0.0047   1.279   0.0042   1.309   0.0037   1.339   0.0033
  4.70             0.000   0.0000   0.000   0.0000   0.527   0.0170   0.556   0.0155   0.600   0.0144   0.647   0.0133   0.698   0.0123   0.752   0.0114   0.810   0.0106   0.868   0.0097   0.928   0.0090   0.987   0.0082   1.044   0.0076   1.090   0.0069   1.137   0.0063   1.179   0.0057   1.219   0.0052   1.250   0.0047   1.280   0.0042   1.310   0.0037   1.339   0.0033
  4.72             0.000   0.0000   0.000   0.0000   0.530   0.0171   0.561   0.0156   0.604   0.0144   0.651   0.0134   0.701   0.0124   0.755   0.0114   0.813   0.0106   0.870   0.0097   0.930   0.0090   0.988   0.0082   1.045   0.0076   1.091   0.0069   1.138   0.0063   1.180   0.0057   1.220   0.0052   1.251   0.0047   1.280   0.0042   1.310   0.0037   1.340   0.0033
  4.74             0.000   0.0000   0.000   0.0000   0.534   0.0171   0.566   0.0157   0.609   0.0145   0.654   0.0134   0.705   0.0124   0.758   0.0115   0.815   0.0106   0.872   0.0098   0.931   0.0090   0.990   0.0083   1.046   0.0076   1.092   0.0069   1.138   0.0063   1.181   0.0057   1.220   0.0052   1.251   0.0047   1.281   0.0042   1.310   0.0037   1.340   0.0033
  4.76             0.000   0.0000   0.517   0.0189   0.537   0.0172   0.571   0.0158   0.614   0.0146   0.658   0.0134   0.708   0.0124   0.761   0.0115   0.818   0.0106   0.875   0.0098   0.933   0.0090   0.991   0.0083   1.047   0.0076   1.092   0.0069   1.139   0.0063   1.182   0.0057   1.221   0.0052   1.252   0.0047   1.281   0.0042   1.311   0.0037   1.340   0.0033
  4.78             0.000   0.0000   0.522   0.0190   0.541   0.0172   0.576   0.0158   0.618   0.0146   0.662   0.0135   0.712   0.0125   0.764   0.0115   0.820   0.0106   0.877   0.0098   0.935   0.0090   0.993   0.0083   1.048   0.0076   1.093   0.0069   1.140   0.0063   1.183   0.0057   1.222   0.0052   1.253   0.0047   1.282   0.0042   1.311   0.0037   1.341   0.0033
  4.80             0.000   0.0000   0.526   0.0191   0.546   0.0173   0.582   0.0159   0.623   0.0147   0.666   0.0135   0.716   0.0125   0.768   0.0115   0.823   0.0107   0.879   0.0098   0.937   0.0090   0.994   0.0083   1.050   0.0076   1.094   0.0069   1.141   0.0063   1.183   0.0057   1.223   0.0052   1.253   0.0047   1.283   0.0042   1.312   0.0037   1.341   0.0033
  4.82             0.000   0.0000   0.530   0.0192   0.553   0.0174   0.587   0.0160   0.629   0.0148   0.671   0.0136   0.719   0.0125   0.771   0.0116   0.826   0.0107   0.881   0.0098   0.939   0.0090   0.996   0.0083   1.049   0.0075   1.095   0.0069   1.142   0.0063   1.184   0.0057   1.224   0.0052   1.254   0.0047   1.283   0.0042   1.313   0.0037   1.343   0.0033
  4.84             0.518   0.0212   0.535   0.0192   0.560   0.0175   0.594   0.0161   0.634   0.0148   0.676   0.0136   0.723   0.0126   0.775   0.0116   0.829   0.0107   0.884   0.0098   0.941   0.0090   0.997   0.0083   1.050   0.0075   1.096   0.0069   1.143   0.0063   1.185   0.0057   1.224   0.0052   1.255   0.0047   1.285   0.0042   1.315   0.0037   1.344   0.0033
  4.86             0.523   0.0214   0.538   0.0193   0.566   0.0176   0.600   0.0162   0.639   0.0149   0.681   0.0137   0.728   0.0126   0.779   0.0116   0.832   0.0107   0.886   0.0098   0.943   0.0090   0.999   0.0083   1.051   0.0075   1.097   0.0069   1.143   0.0063   1.185   0.0057   1.225   0.0052   1.255   0.0047   1.285   0.0042   1.316   0.0037   1.346   0.0033
  4.88             0.528   0.0215   0.542   0.0193   0.572   0.0177   0.607   0.0163   0.645   0.0149   0.686   0.0137   0.732   0.0126   0.783   0.0117   0.836   0.0107   0.889   0.0099   0.945   0.0091   1.001   0.0083   1.052   0.0075   1.098   0.0069   1.144   0.0063   1.186   0.0057   1.226   0.0052   1.256   0.0047   1.286   0.0042   1.316   0.0037   1.346   0.0033
  4.90             0.532   0.0216   0.550   0.0195   0.578   0.0178   0.613   0.0164   0.650   0.0150   0.692   0.0138   0.737   0.0127   0.788   0.0117   0.839   0.0108   0.892   0.0099   0.947   0.0091   1.003   0.0083   1.053   0.0075   1.099   0.0069   1.145   0.0063   1.187   0.0057   1.226   0.0052   1.256   0.0047   1.286   0.0042   1.317   0.0037   1.347   0.0033
