#    1         2         3         4         5         6       7      8            9             10       11           18        19              23                     24         25           26    
# LOG(L)   LOG(TEFF)    T_c      Ro_c       Hc        Hec   %Con_s %Con_c    Log(edad/Myr)      Masa    M^dot        Log(Lnu)  Log MHtot       Log(grav)   R/R_sun   L.H.[erg/s)] Sep.Fase[erg/s]   
-3.255130  4.070899  0.650428  8.128688  0.000000  0.000000  0.000  0.000    3.283981127353680  1.15919 -33.00000 -99.0000000 -18.9958555    8.9959194   0.0056620   0.000000      -0.000000    
-3.260417  4.069582  0.647710  8.128694  0.000000  0.000000  0.000  0.000    3.286065903318602  1.15919 -33.00000 -99.0000000 -18.9958555    8.9959372   0.0056619   0.000000      -0.000000    
-3.265654  4.068277  0.644998  8.128700  0.000000  0.000000  0.000  0.000    3.288140873610111  1.15919 -33.00000 -99.0000000 -18.9958555    8.9959551   0.0056618   0.000000      -0.000000    
-3.270845  4.066984  0.642291  8.128706  0.000000  0.000000  0.000  0.000    3.290206798477985  1.15919 -33.00000 -99.0000000 -18.9958555    8.9959729   0.0056617   0.000000      -0.000000    
-3.275962  4.065709  0.639595  8.128712  0.000000  0.000000  0.000  0.000    3.292260005700735  1.15919 -33.00000 -99.0000000 -18.9958555    8.9959905   0.0056616   0.000000      -0.000000    
-3.280999  4.064454  0.636899  8.128718  0.000000  0.000000  0.000  0.000    3.294307276593494  1.15919 -33.00000 -99.0000000 -18.9958555    8.9960080   0.0056615   0.000000      -0.000000    
-3.285985  4.063212  0.634204  8.128723  0.000000  0.000000  0.000  0.000    3.296348504929134  1.15919 -33.00000 -99.0000000 -18.9958555    8.9960256   0.0056613   0.000000      -0.000000    
-3.290844  4.062002  0.631550  8.128729  0.000000  0.000000  0.000  0.000    3.298352714988865  1.15919 -33.00000 -99.0000000 -18.9958555    8.9960429   0.0056612   0.000000      -0.000000    
-3.295590  4.060819  0.628935  8.128735  0.000000  0.000000  0.000  0.000    3.300321862760277  1.15919 -33.00000 -99.0000000 -18.9958555    8.9960599   0.0056611   0.000000      -0.000000    
-3.300295  4.059647  0.626340  8.128740  0.000000  0.000000  0.000  0.000    3.302270568134916  1.15919 -33.00000 -99.0000000 -18.9958555    8.9960764   0.0056610   0.000000      -0.000000    
-3.305109  4.058448  0.623680  8.128745  0.000000  0.000000  0.000  0.000    3.304262348094126  1.15919 -33.00000 -99.0000000 -18.9958555    8.9960933   0.0056609   0.000000      -0.000000    
-3.309995  4.057231  0.620968  8.128751  0.000000  0.000000  0.000  0.000    3.306285955135964  1.15919 -33.00000 -99.0000000 -18.9958555    8.9961103   0.0056608   0.000000      -0.000000    
-3.314911  4.056006  0.618222  8.128756  0.000000  0.000000  0.000  0.000    3.308328879581492  1.15919 -33.00000 -99.0000000 -18.9958555    8.9961275   0.0056607   0.000000      -0.000000    
-3.319801  4.054788  0.615472  8.128762  0.000000  0.000000  0.000  0.000    3.310368052772147  1.15919 -33.00000 -99.0000000 -18.9958555    8.9961445   0.0056606   0.000000      -0.000000    
-3.324668  4.053575  0.612717  8.128767  0.000000  0.000000  0.000  0.000    3.312403684618288  1.15919 -33.00000 -99.0000000 -18.9958555    8.9961614   0.0056605   0.000000      -0.000000    
-3.329507  4.052370  0.609950  8.128773  0.000000  0.000000  0.000  0.000    3.314441364055149  1.15919 -33.00000 -99.0000000 -18.9958555    8.9961783   0.0056603   0.000000      -0.000000    
-3.334319  4.051171  0.607163  8.128778  0.000000  0.000000  0.000  0.000    3.316486297367882  1.15919 -33.00000 -99.0000000 -18.9958555    8.9961952   0.0056602   0.000000      -0.000000    
-3.339129  4.049973  0.604360  8.128783  0.000000  0.000000  0.000  0.000    3.318534787205419  1.15919 -33.00000 -99.0000000 -18.9958555    8.9962121   0.0056601   0.000000      -0.000000    
-3.343920  4.048779  0.601550  8.128789  0.000000  0.000000  0.000  0.000    3.320580758379113  1.15919 -33.00000 -99.0000000 -18.9958555    8.9962290   0.0056600   0.000000      -0.000000    
-3.348689  4.047591  0.598732  8.128794  0.000000  0.000000  0.000  0.000    3.322623990867688  1.15919 -33.00000 -99.0000000 -18.9958555    8.9962457   0.0056599   0.000000      -0.000000    
-3.353427  4.046410  0.595913  8.128799  0.000000  0.000000  0.000  0.000    3.324659883939632  1.15919 -33.00000 -99.0000000 -18.9958555    8.9962622   0.0056598   0.000000      -0.000000    
-3.358144  4.045236  0.593088  8.128804  0.000000  0.000000  0.000  0.000    3.326691500026991  1.15919 -33.00000 -99.0000000 -18.9958555    8.9962787   0.0056597   0.000000      -0.000000    
-3.362829  4.044068  0.590258  8.128809  0.000000  0.000000  0.000  0.000    3.328717900420089  1.15919 -33.00000 -99.0000000 -18.9958555    8.9962952   0.0056596   0.000000      -0.000000    
-3.367467  4.042913  0.587435  8.128814  0.000000  0.000000  0.000  0.000    3.330730722197618  1.15919 -33.00000 -99.0000000 -18.9958555    8.9963114   0.0056595   0.000000      -0.000000    
-3.372070  4.041766  0.584615  8.128819  0.000000  0.000000  0.000  0.000    3.332732980637097  1.15919 -33.00000 -99.0000000 -18.9958555    8.9963275   0.0056594   0.000000      -0.000000    
-3.376661  4.040622  0.581790  8.128824  0.000000  0.000000  0.000  0.000    3.334729229432338  1.15919 -33.00000 -99.0000000 -18.9958555    8.9963435   0.0056593   0.000000      -0.000000    
-3.381296  4.039468  0.578934  8.128829  0.000000  0.000000  0.000  0.000    3.336738828734467  1.15919 -33.00000 -99.0000000 -18.9958555    8.9963594   0.0056592   0.000000      -0.000000    
-3.385985  4.038299  0.576034  8.128834  0.000000  0.000000  0.000  0.000    3.338770052816828  1.15919 -33.00000 -99.0000000 -18.9958555    8.9963755   0.0056591   0.000000      -0.000000    
-3.390707  4.037123  0.573104  8.128839  0.000000  0.000000  0.000  0.000    3.340811937313585  1.15919 -33.00000 -99.0000000 -18.9958555    8.9963915   0.0056590   0.000000      -0.000000    
-3.395480  4.035934  0.570140  8.128844  0.000000  0.000000  0.000  0.000    3.342867900738178  1.15919 -33.00000 -99.0000000 -18.9958555    8.9964075   0.0056589   0.000000      -0.000000    
-3.401222  4.034499  0.566567  8.128811  0.000000  0.000000  0.000  0.000    3.345322277824144  1.15919 -33.00000 -99.0000000 -18.9958410    8.9964100   0.0056588   0.000000      -0.000000    
-3.408005  4.032814  0.562315  8.128861  0.000000  0.000000  0.000  0.000    3.348249337463554  1.15919 -33.00000 -99.0000000 -18.9958410    8.9964538   0.0056586   0.000000      -0.000000    
-3.415598  4.030918  0.557436  8.128831  0.000000  0.000000  0.000  0.000    3.351556106825023  1.15919 -33.00000 -99.0000000 -18.9958410    8.9964634   0.0056585   0.000000      -0.000000    
-3.424547  4.028693  0.551607  8.128878  0.000000  0.000000  0.000  0.000    3.355491279045098  1.15919 -33.00000 -99.0000000 -18.9958410    8.9965098   0.0056582   0.000000      -0.000000    
-3.434699  4.026159  0.544927  8.128850  0.000000  0.000000  0.000  0.000    3.359925531642364  1.15919 -33.00000 -99.0000000 -18.9958410    8.9965278   0.0056581   0.000000      -0.000000    
-3.446695  4.023174  0.536919  8.128900  0.000000  0.000000  0.000  0.000    3.365187554946391  1.15919 -33.00000 -99.0000000 -18.9958410    8.9965840   0.0056577   0.000000      -0.000000    
-3.459380  4.020009  0.528321  8.128874  0.000000  0.000000  0.000  0.000    3.370724481533163  1.15919 -33.00000 -99.0000000 -18.9958410    8.9966099   0.0056575   0.000000      -0.000000    
-3.471811  4.016916  0.519811  8.128924  0.000000  0.000000  0.000  0.000    3.376128225600891  1.15919 -33.00000 -99.0000000 -18.9958410    8.9966668   0.0056572   0.000000      -0.000000    
-3.484213  4.013821  0.511269  8.128898  0.000000  0.000000  0.000  0.000    3.381436034076212  1.15919 -33.00000 -99.0000000 -18.9958410    8.9966906   0.0056570   0.000000      -0.000000    
-3.496220  4.010833  0.502799  8.128947  0.000000  0.000000  0.000  0.000    3.386621358453719  1.15919 -33.00000 -99.0000000 -18.9958410    8.9967455   0.0056567   0.000000      -0.000000    
-3.508077  4.007876  0.494337  8.128919  0.000000  0.000000  0.000  0.000    3.391687206135762  1.15919 -33.00000 -99.0000000 -18.9955288    8.9967730   0.0056565   0.000000      -0.000000    
-3.519394  4.005059  0.486264  8.128967  0.000000  0.000000  0.000  0.000    3.396449659425618  1.15919 -33.00000 -99.0000000 -18.9954552    8.9968241   0.0056561   0.000000      -0.000000    
-3.531349  4.002075  0.477860  8.128939  0.000000  0.000000  0.000  0.000    3.401300341850584  1.15919 -33.00000 -99.0000000 -18.9954747    8.9968428   0.0056560   0.000000      -0.000000    
-3.543419  3.999070  0.469467  8.128986  0.000000  0.000000  0.000  0.000    3.406075234283900  1.15919 -33.00000 -99.0000000 -18.9953678    8.9968924   0.0056557   0.000000      -0.000000    
-3.555263  3.996113  0.460974  8.128957  0.000000  0.000000  0.000  0.000    3.410800727196045  1.15919 -33.00000 -99.0000000 -18.9953903    8.9969099   0.0056556   0.000000      -0.000000    
-3.566786  3.993245  0.452653  8.129004  0.000000  0.000000  0.000  0.000    3.415360129878765  1.15919 -33.00000 -99.0000000 -18.9952826    8.9969581   0.0056553   0.000000      -0.000000    
-3.578255  3.990381  0.444318  8.128974  0.000000  0.000000  0.000  0.000    3.419825192396495  1.15919 -33.00000 -99.0000000 -18.9953061    8.9969734   0.0056552   0.000000      -0.000000    
-3.589656  3.987543  0.436081  8.129020  0.000000  0.000000  0.000  0.000    3.424171648495175  1.15919 -33.00000 -99.0000000 -18.9952000    8.9970195   0.0056549   0.000000      -0.000000    
-3.601116  3.984681  0.427762  8.128990  0.000000  0.000000  0.000  0.000    3.428463412670014  1.15919 -33.00000 -99.0000000 -18.9952239    8.9970332   0.0056548   0.000000      -0.000000    
-3.612397  3.981872  0.419533  8.129035  0.000000  0.000000  0.000  0.000    3.432642889667149  1.15919 -33.00000 -99.0000000 -18.9951203    8.9970779   0.0056545   0.000000      -0.000000    
-3.623780  3.979029  0.411271  8.129004  0.000000  0.000000  0.000  0.000    3.436745330164769  1.15919 -33.00000 -99.0000000 -18.9951436    8.9970897   0.0056544   0.000000      -0.000000    
-3.635134  3.976201  0.403055  8.129049  0.000000  0.000000  0.000  0.000    3.440762817445044  1.15919 -33.00000 -99.0000000 -18.9950431    8.9971328   0.0056541   0.000000      -0.000000    
-3.646585  3.973341  0.394769  8.129018  0.000000  0.000000  0.000  0.000    3.444723679563216  1.15919 -33.00000 -99.0000000 -18.9950651    8.9971431   0.0056541   0.000000      -0.000000    
-3.657898  3.970523  0.386556  8.129062  0.000000  0.000000  0.000  0.000    3.448589163129082  1.15919 -33.00000 -99.0000000 -18.9949680    8.9971848   0.0056538   0.000000      -0.000000    
-3.669243  3.967689  0.378303  8.129030  0.000000  0.000000  0.000  0.000    3.452385228249504  1.15919 -33.00000 -99.0000000 -18.9949883    8.9971937   0.0056537   0.000000      -0.000000    
-3.680598  3.964861  0.370130  8.129074  0.000000  0.000000  0.000  0.000    3.456087249860033  1.15919 -33.00000 -99.0000000 -18.9948946    8.9972338   0.0056535   0.000000      -0.000000    
-3.692110  3.961985  0.361859  8.129042  0.000000  0.000000  0.000  0.000    3.459749926160704  1.15919 -33.00000 -99.0000000 -18.9949128    8.9972414   0.0056534   0.000000      -0.000000    
-3.703539  3.959137  0.353651  8.129085  0.000000  0.000000  0.000  0.000    3.463328443165647  1.15919 -33.00000 -99.0000000 -18.9948226    8.9972805   0.0056532   0.000000      -0.000000    
-3.715026  3.956267  0.345389  8.129052  0.000000  0.000000  0.000  0.000    3.466849532435195  1.15919 -33.00000 -99.0000000 -18.9948386    8.9972870   0.0056531   0.000000      -0.000000    
-3.726478  3.953414  0.337204  8.129096  0.000000  0.000000  0.000  0.000    3.470284368064412  1.15919 -33.00000 -99.0000000 -18.9947518    8.9973250   0.0056529   0.000000      -0.000000    
-3.738224  3.950478  0.328947  8.129062  0.000000  0.000000  0.000  0.000    3.473672644920770  1.15919 -33.00000 -99.0000000 -18.9947655    8.9973302   0.0056528   0.000000      -0.000000    
-3.750054  3.947530  0.320676  8.129105  0.000000  0.000000  0.000  0.000    3.477015085939529  1.15919 -33.00000 -99.0000000 -18.9946821    8.9973670   0.0056526   0.000000      -0.000000    
-3.761986  3.944548  0.312324  8.129071  0.000000  0.000000  0.000  0.000    3.480315604032004  1.15919 -33.00000 -99.0000000 -18.9946935    8.9973714   0.0056526   0.000000      -0.000000    
-3.773821  3.941598  0.304055  8.129114  0.000000  0.000000  0.000  0.000    3.483533699320436  1.15919 -33.00000 -99.0000000 -18.9946132    8.9974073   0.0056523   0.000000      -0.000000    
-3.785831  3.938597  0.295725  8.129080  0.000000  0.000000  0.000  0.000    3.486703526742563  1.15919 -33.00000 -99.0000000 -18.9946224    8.9974105   0.0056523   0.000000      -0.000000    
-3.798181  3.935518  0.287432  8.129122  0.000000  0.000000  0.000  0.000    3.489813115483377  1.15919 -33.00000 -99.0000000 -18.9945451    8.9974449   0.0056521   0.000000      -0.000000    
-3.810614  3.932410  0.278916  8.129088  0.000000  0.000000  0.000  0.000    3.492936220429358  1.15919 -33.00000 -99.0000000 -18.9945521    8.9974475   0.0056521   0.000000      -0.000000    
-3.822423  3.929467  0.270556  8.129129  0.000000  0.000000  0.000  0.000    3.495952455966215  1.15919 -33.00000 -99.0000000 -18.9944802    8.9974818   0.0056519   0.000000      -0.000000    
-3.834314  3.926494  0.262340  8.129095  0.000000  0.000000  0.000  0.000    3.498851163673543  1.15919 -33.00000 -99.0000000 -18.9944853    8.9974830   0.0056519   0.000000      -0.000000    
-3.846570  3.923438  0.254061  8.129136  0.000000  0.000000  0.000  0.000    3.501728451279699  1.15919 -33.00000 -99.0000000 -18.9944134    8.9975158   0.0056516   0.000000      -0.000000    
-3.859374  3.920237  0.245604  8.129101  0.000000  0.000000  0.000  0.000    3.504604291120173  1.15919 -33.00000 -99.0000000 -18.9944167    8.9975161   0.0056516   0.000000      -0.000000    
-3.872250  3.917026  0.237079  8.129142  0.000000  0.000000  0.000  0.000    3.507459588308311  1.15919 -33.00000 -99.0000000 -18.9943473    8.9975485   0.0056514   0.000000      -0.000000    
-3.884891  3.913866  0.228506  8.129107  0.000000  0.000000  0.000  0.000    3.510266482584176  1.15919 -33.00000 -99.0000000 -18.9943487    8.9975485   0.0056514   0.000000      -0.000000    
-3.897471  3.910729  0.220142  8.129148  0.000000  0.000000  0.000  0.000    3.512963346159639  1.15919 -33.00000 -99.0000000 -18.9942817    8.9975797   0.0056512   0.000000      -0.000000    
-3.910385  3.907500  0.211616  8.129113  0.000000  0.000000  0.000  0.000    3.515652758186896  1.15919 -33.00000 -99.0000000 -18.9942815    8.9975786   0.0056512   0.000000      -0.000000    
-3.923212  3.904301  0.203102  8.129154  0.000000  0.000000  0.000  0.000    3.518296137455008  1.15919 -33.00000 -99.0000000 -18.9942165    8.9976094   0.0056510   0.000000      -0.000000    
-3.936093  3.901081  0.194574  8.129118  0.000000  0.000000  0.000  0.000    3.520885433789753  1.15919 -33.00000 -99.0000000 -18.9942148    8.9976076   0.0056510   0.000000      -0.000000    
-3.948994  3.897863  0.186099  8.129158  0.000000  0.000000  0.000  0.000    3.523418912549009  1.15919 -33.00000 -99.0000000 -18.9941519    8.9976374   0.0056508   0.000000      -0.000000    
-3.962098  3.894586  0.177518  8.129123  0.000000  0.000000  0.000  0.000    3.525927505144150  1.15919 -33.00000 -99.0000000 -18.9941486    8.9976349   0.0056509   0.000000      -0.000000    
-3.975173  3.891325  0.168986  8.129163  0.000000  0.000000  0.000  0.000    3.528382841810268  1.15919 -33.00000 -99.0000000 -18.9940876    8.9976642   0.0056507   0.000000      -0.000000    
-3.988403  3.888016  0.160370  8.129127  0.000000  0.000000  0.000  0.000    3.530807719147892  1.15919 -33.00000 -99.0000000 -18.9940830    8.9976610   0.0056507   0.000000      -0.000000    
-4.001547  3.884737  0.151815  8.129167  0.000000  0.000000  0.000  0.000    3.533177262046012  1.15919 -33.00000 -99.0000000 -18.9940237    8.9976897   0.0056505   0.000000      -0.000000    
-4.014753  3.881435  0.143198  8.129131  0.000000  0.000000  0.000  0.000    3.535510741690676  1.15919 -33.00000 -99.0000000 -18.9940178    8.9976859   0.0056505   0.000000      -0.000000    
-4.028154  3.878092  0.134678  8.129171  0.000000  0.000000  0.000  0.000    3.537782364001209  1.15919 -33.00000 -99.0000000 -18.9939602    8.9977137   0.0056503   0.000000      -0.000000    
-4.042288  3.874557  0.125890  8.129134  0.000000  0.000000  0.000  0.000    3.540075284294507  1.15919 -33.00000 -99.0000000 -18.9939531    8.9977091   0.0056504   0.000000      -0.000000    
-4.056259  3.871071  0.117019  8.129174  0.000000  0.000000  0.000  0.000    3.542352559501298  1.15919 -33.00000 -99.0000000 -18.9938970    8.9977368   0.0056502   0.000000      -0.000000    
-4.070056  3.867621  0.108209  8.129138  0.000000  0.000000  0.000  0.000    3.544563586083719  1.15919 -33.00000 -99.0000000 -18.9938888    8.9977319   0.0056502   0.000000      -0.000000    
-4.083711  3.864214  0.099518  8.129177  0.000000  0.000000  0.000  0.000    3.546709376441291  1.15919 -33.00000 -99.0000000 -18.9938342    8.9977588   0.0056501   0.000000      -0.000000    
-4.097437  3.860781  0.090750  8.129141  0.000000  0.000000  0.000  0.000    3.548825430224634  1.15919 -33.00000 -99.0000000 -18.9938249    8.9977534   0.0056501   0.000000      -0.000000    
-4.110967  3.857405  0.082084  8.129180  0.000000  0.000000  0.000  0.000    3.550882031791567  1.15919 -33.00000 -99.0000000 -18.9937717    8.9977798   0.0056499   0.000000      -0.000000    
-4.124591  3.853997  0.073395  8.129143  0.000000  0.000000  0.000  0.000    3.552897696187291  1.15919 -33.00000 -99.0000000 -18.9937614    8.9977737   0.0056500   0.000000      -0.000000    
-4.138254  3.850588  0.064738  8.129182  0.000000  0.000000  0.000  0.000    3.554872929615647  1.15919 -33.00000 -99.0000000 -18.9937095    8.9977995   0.0056498   0.000000      -0.000000    
-4.152286  3.847079  0.055973  8.129146  0.000000  0.000000  0.000  0.000    3.556828028232772  1.15919 -33.00000 -99.0000000 -18.9936982    8.9977929   0.0056498   0.000000      -0.000000    
-4.166520  3.843526  0.047132  8.129185  0.000000  0.000000  0.000  0.000    3.558767709002104  1.15919 -33.00000 -99.0000000 -18.9936475    8.9978183   0.0056497   0.000000      -0.000000    
-4.180875  3.839936  0.038194  8.129148  0.000000  0.000000  0.000  0.000    3.560684259563844  1.15919 -33.00000 -99.0000000 -18.9936354    8.9978114   0.0056497   0.000000      -0.000000    
-4.195127  3.836379  0.029340  8.129187  0.000000  0.000000  0.000  0.000    3.562550739864925  1.15919 -33.00000 -99.0000000 -18.9935859    8.9978364   0.0056496   0.000000      -0.000000    
-4.209525  3.832778  0.020416  8.129150  0.000000  0.000000  0.000  0.000    3.564389440160956  1.15919 -33.00000 -99.0000000 -18.9935730    8.9978291   0.0056496   0.000000      -0.000000    
-4.223890  3.829193  0.011545  8.129189  0.000000  0.000000  0.000  0.000    3.566186149210115  1.15919 -33.00000 -99.0000000 -18.9935245    8.9978536   0.0056494   0.000000      -0.000000    
-4.238397  3.825564  0.002602  8.129152  0.000000  0.000000  0.000  0.000    3.567956161733586  1.15919 -33.00000 -99.0000000 -18.9935108    8.9978457   0.0056495   0.000000      -0.000000    
-4.252801  3.821969 -0.006291  8.129190  0.000000  0.000000  0.000  0.000    3.569686028638197  1.15919 -33.00000 -99.0000000 -18.9934634    8.9978699   0.0056493   0.000000      -0.000000    
-4.267342  3.818332 -0.015237  8.129153  0.000000  0.000000  0.000  0.000    3.571386263623204  1.15919 -33.00000 -99.0000000 -18.9934489    8.9978616   0.0056494   0.000000      -0.000000    
-4.282051  3.814660 -0.024128  8.129192  0.000000  0.000000  0.000  0.000    3.573047667968485  1.15919 -33.00000 -99.0000000 -18.9934025    8.9978852   0.0056492   0.000000      -0.000000    
-4.296887  3.810949 -0.033072  8.129155  0.000000  0.000000  0.000  0.000    3.574681204358363  1.15919 -33.00000 -99.0000000 -18.9933874    8.9978764   0.0056493   0.000000      -0.000000    
-4.311555  3.807288 -0.041967  8.129193  0.000000  0.000000  0.000  0.000    3.576278138181022  1.15919 -33.00000 -99.0000000 -18.9933419    8.9978996   0.0056491   0.000000      -0.000000    
-4.326273  3.803606 -0.050916  8.129156  0.000000  0.000000  0.000  0.000    3.577847877388033  1.15919 -33.00000 -99.0000000 -18.9933260    8.9978906   0.0056492   0.000000      -0.000000    
-4.340890  3.799958 -0.059815  8.129194  0.000000  0.000000  0.000  0.000    3.579381719766710  1.15919 -33.00000 -99.0000000 -18.9932815    8.9979135   0.0056490   0.000000      -0.000000    
-4.355641  3.796268 -0.068768  8.129157  0.000000  0.000000  0.000  0.000    3.580888784274948  1.15919 -33.00000 -99.0000000 -18.9932650    8.9979041   0.0056491   0.000000      -0.000000    
-4.370342  3.792598 -0.077670  8.129196  0.000000  0.000000  0.000  0.000    3.582361043143055  1.15919 -33.00000 -99.0000000 -18.9932213    8.9979267   0.0056490   0.000000      -0.000000    
-4.384396  3.789082 -0.086638  8.129158  0.000000  0.000000  0.000  0.000    3.583807481024277  1.15919 -33.00000 -99.0000000 -18.9932042    8.9979173   0.0056490   0.000000      -0.000000    
-4.396096  3.786162 -0.094393  8.129196  0.000000  0.000000  0.000  0.000    3.585036260086621  1.15919 -33.00000 -99.0000000 -18.9931613    8.9979393   0.0056489   0.000000      -0.000000    
-4.407266  3.783367 -0.101460  8.129159  0.000000  0.000000  0.000  0.000    3.586132333717030  1.15919 -33.00000 -99.0000000 -18.9931436    8.9979281   0.0056490   0.000000      -0.000000    
-4.420533  3.780056 -0.109294  8.129197  0.000000  0.000000  0.000  0.000    3.587329715405327  1.15919 -33.00000 -99.0000000 -18.9931015    8.9979493   0.0056488   0.000000      -0.000000    
-4.435986  3.776190 -0.118232  8.129159  0.000000  0.000000  0.000  0.000    3.588665465618988  1.15919 -33.00000 -99.0000000 -18.9930833    8.9979387   0.0056489   0.000000      -0.000000    
-4.451130  3.772409 -0.127134  8.129198  0.000000  0.000000  0.000  0.000    3.589972851141262  1.15919 -33.00000 -99.0000000 -18.9930419    8.9979602   0.0056487   0.000000      -0.000000    
-4.466373  3.768596 -0.136089  8.129160  0.000000  0.000000  0.000  0.000    3.591257794106912  1.15919 -33.00000 -99.0000000 -18.9930232    8.9979494   0.0056488   0.000000      -0.000000    
-4.481560  3.764804 -0.144995  8.129199  0.000000  0.000000  0.000  0.000    3.592513379773878  1.15919 -33.00000 -99.0000000 -18.9929825    8.9979707   0.0056487   0.000000      -0.000000    
-4.496846  3.760980 -0.153952  8.129161  0.000000  0.000000  0.000  0.000    3.593747066438067  1.15919 -33.00000 -99.0000000 -18.9929633    8.9979596   0.0056487   0.000000      -0.000000    
-4.512079  3.757177 -0.162860  8.129199  0.000000  0.000000  0.000  0.000    3.594952352211537  1.15919 -33.00000 -99.0000000 -18.9929232    8.9979807   0.0056486   0.000000      -0.000000    
-4.527380  3.753349 -0.171821  8.129161  0.000000  0.000000  0.000  0.000    3.596136355949023  1.15919 -33.00000 -99.0000000 -18.9929036    8.9979693   0.0056487   0.000000      -0.000000    
-4.542587  3.749552 -0.180733  8.129200  0.000000  0.000000  0.000  0.000    3.597292844844834  1.15919 -33.00000 -99.0000000 -18.9928642    8.9979901   0.0056486   0.000000      -0.000000    
-4.557925  3.745715 -0.189697  8.129162  0.000000  0.000000  0.000  0.000    3.598428536671025  1.15919 -33.00000 -99.0000000 -18.9928441    8.9979786   0.0056486   0.000000      -0.000000    
-4.573245  3.741890 -0.198611  8.129200  0.000000  0.000000  0.000  0.000    3.599537588697173  1.15919 -33.00000 -99.0000000 -18.9928053    8.9979991   0.0056485   0.000000      -0.000000    
-4.588704  3.738023 -0.207575  8.129162  0.000000  0.000000  0.000  0.000    3.600626614443112  1.15919 -33.00000 -99.0000000 -18.9927847    8.9979872   0.0056486   0.000000      -0.000000    
-4.604150  3.734166 -0.216490  8.129201  0.000000  0.000000  0.000  0.000    3.601690114924877  1.15919 -33.00000 -99.0000000 -18.9927466    8.9980075   0.0056484   0.000000      -0.000000    
-4.619619  3.730296 -0.225457  8.129163  0.000000  0.000000  0.000  0.000    3.602734431723942  1.15919 -33.00000 -99.0000000 -18.9927256    8.9979955   0.0056485   0.000000      -0.000000    
-4.634868  3.726489 -0.234380  8.129201  0.000000  0.000000  0.000  0.000    3.603754048020923  1.15919 -33.00000 -99.0000000 -18.9926880    8.9980156   0.0056484   0.000000      -0.000000    
-4.650162  3.722662 -0.243354  8.129163  0.000000  0.000000  0.000  0.000    3.604754551272452  1.15919 -33.00000 -99.0000000 -18.9926667    8.9980034   0.0056485   0.000000      -0.000000    
-4.665451  3.718845 -0.252280  8.129201  0.000000  0.000000  0.000  0.000    3.605730696708910  1.15919 -33.00000 -99.0000000 -18.9926296    8.9980233   0.0056483   0.000000      -0.000000    
-4.680837  3.714995 -0.261257  8.129163  0.000000  0.000000  0.000  0.000    3.606688234362973  1.15919 -33.00000 -99.0000000 -18.9926079    8.9980109   0.0056484   0.000000      -0.000000    
-4.696177  3.711165 -0.270185  8.129202  0.000000  0.000000  0.000  0.000    3.607622342733583  1.15919 -33.00000 -99.0000000 -18.9925713    8.9980307   0.0056483   0.000000      -0.000000    
-4.711618  3.707302 -0.279164  8.129164  0.000000  0.000000  0.000  0.000    3.608538473302760  1.15919 -33.00000 -99.0000000 -18.9925492    8.9980181   0.0056484   0.000000      -0.000000    
-4.726999  3.703462 -0.288096  8.129202  0.000000  0.000000  0.000  0.000    3.609432037373526  1.15919 -33.00000 -99.0000000 -18.9925132    8.9980376   0.0056482   0.000000      -0.000000    
-4.742477  3.699589 -0.297078  8.129164  0.000000  0.000000  0.000  0.000    3.610308215358269  1.15919 -33.00000 -99.0000000 -18.9924908    8.9980248   0.0056483   0.000000      -0.000000    
-4.757854  3.695749 -0.306013  8.129202  0.000000  0.000000  0.000  0.000    3.611162614589960  1.15919 -33.00000 -99.0000000 -18.9924552    8.9980442   0.0056482   0.000000      -0.000000    
-4.773264  3.691894 -0.314999  8.129164  0.000000  0.000000  0.000  0.000    3.612000091521580  1.15919 -33.00000 -99.0000000 -18.9924325    8.9980313   0.0056483   0.000000      -0.000000    
-4.788574  3.688071 -0.323939  8.129202  0.000000  0.000000  0.000  0.000    3.612816447151803  1.15919 -33.00000 -99.0000000 -18.9923974    8.9980504   0.0056482   0.000000      -0.000000    
-4.803919  3.684231 -0.332931  8.129164  0.000000  0.000000  0.000  0.000    3.613616298747082  1.15919 -33.00000 -99.0000000 -18.9923743    8.9980374   0.0056482   0.000000      -0.000000    
-4.819171  3.680423 -0.341876  8.129202  0.000000  0.000000  0.000  0.000    3.614395575924978  1.15919 -33.00000 -99.0000000 -18.9923397    8.9980564   0.0056481   0.000000      -0.000000    
-4.834563  3.676572 -0.350870  8.129164  0.000000  0.000000  0.000  0.000    3.615158739625074  1.15919 -33.00000 -99.0000000 -18.9923163    8.9980432   0.0056482   0.000000      -0.000000    
-4.849904  3.672741 -0.359817  8.129202  0.000000  0.000000  0.000  0.000    3.615902096072174  1.15919 -33.00000 -99.0000000 -18.9922821    8.9980620   0.0056481   0.000000      -0.000000    
-4.865366  3.668872 -0.368814  8.129164  0.000000  0.000000  0.000  0.000    3.616629960028162  1.15919 -33.00000 -99.0000000 -18.9922584    8.9980487   0.0056482   0.000000      -0.000000    
-4.880797  3.665019 -0.377763  8.129202  0.000000  0.000000  0.000  0.000    3.617338840697482  1.15919 -33.00000 -99.0000000 -18.9922247    8.9980674   0.0056480   0.000000      -0.000000    
-4.896324  3.661134 -0.386762  8.129164  0.000000  0.000000  0.000  0.000    3.618032831304391  1.15919 -33.00000 -99.0000000 -18.9922006    8.9980539   0.0056481   0.000000      -0.000000    
