#    1         2         3         4         5         6       7      8            9             10       11           18        19              23                     24         25           26    
# LOG(L)   LOG(TEFF)    T_c      Ro_c       Hc        Hec   %Con_s %Con_c    Log(edad/Myr)      Masa    M^dot        Log(Lnu)  Log MHtot       Log(grav)   R/R_sun   L.H.[erg/s)] Sep.Fase[erg/s]   
-3.884141  3.884098  0.218038  7.876084  0.000000  0.000000  0.000  0.000    3.547563414400564  1.09840 -33.00000 -99.0000000 -18.8371731    8.8543358   0.0064874   0.000000      -0.000000    
-3.896386  3.881041  0.209743  7.876087  0.000000  0.000000  0.000  0.000    3.550518313792718  1.09840 -33.00000 -99.0000000 -18.8371731    8.8543533   0.0064872   0.000000      -0.000000    
-3.909356  3.877803  0.201618  7.876090  0.000000  0.000000  0.000  0.000    3.553369360972159  1.09840 -33.00000 -99.0000000 -18.8371731    8.8543689   0.0064871   0.000000      -0.000000    
-3.923948  3.874159  0.192845  7.876094  0.000000  0.000000  0.000  0.000    3.556403914304381  1.09840 -33.00000 -99.0000000 -18.8371731    8.8543847   0.0064870   0.000000      -0.000000    
-3.937605  3.870749  0.183986  7.876097  0.000000  0.000000  0.000  0.000    3.559417551214339  1.09840 -33.00000 -99.0000000 -18.8371731    8.8544015   0.0064869   0.000000      -0.000000    
-3.950639  3.867494  0.175429  7.876100  0.000000  0.000000  0.000  0.000    3.562279970993369  1.09840 -33.00000 -99.0000000 -18.8371731    8.8544176   0.0064868   0.000000      -0.000000    
-3.963615  3.864254  0.167022  7.876103  0.000000  0.000000  0.000  0.000    3.565045538690415  1.09840 -33.00000 -99.0000000 -18.8371731    8.8544327   0.0064866   0.000000      -0.000000    
-3.976883  3.860941  0.158499  7.876106  0.000000  0.000000  0.000  0.000    3.567803537814888  1.09840 -33.00000 -99.0000000 -18.8371731    8.8544476   0.0064865   0.000000      -0.000000    
-3.990402  3.857565  0.149900  7.876109  0.000000  0.000000  0.000  0.000    3.570540469027259  1.09840 -33.00000 -99.0000000 -18.8371731    8.8544622   0.0064864   0.000000      -0.000000    
-4.004040  3.854159  0.141206  7.876111  0.000000  0.000000  0.000  0.000    3.573261428998638  1.09840 -33.00000 -99.0000000 -18.8371731    8.8544766   0.0064863   0.000000      -0.000000    
-4.017611  3.850770  0.132544  7.876114  0.000000  0.000000  0.000  0.000    3.575926732025722  1.09840 -33.00000 -99.0000000 -18.8371731    8.8544906   0.0064862   0.000000      -0.000000    
-4.031115  3.847397  0.123904  7.876116  0.000000  0.000000  0.000  0.000    3.578539928435382  1.09840 -33.00000 -99.0000000 -18.8371731    8.8545043   0.0064861   0.000000      -0.000000    
-4.044605  3.844028  0.115299  7.876118  0.000000  0.000000  0.000  0.000    3.581098435444281  1.09840 -33.00000 -99.0000000 -18.8371731    8.8545175   0.0064860   0.000000      -0.000000    
-4.058332  3.840599  0.106674  7.876121  0.000000  0.000000  0.000  0.000    3.583619434571457  1.09840 -33.00000 -99.0000000 -18.8371731    8.8545302   0.0064859   0.000000      -0.000000    
-4.072347  3.837099  0.097895  7.876123  0.000000  0.000000  0.000  0.000    3.586142188787533  1.09840 -33.00000 -99.0000000 -18.8371731    8.8545428   0.0064858   0.000000      -0.000000    
-4.086330  3.833606  0.089082  7.876125  0.000000  0.000000  0.000  0.000    3.588630329603116  1.09840 -33.00000 -99.0000000 -18.8371731    8.8545553   0.0064857   0.000000      -0.000000    
-4.100327  3.830110  0.080346  7.876127  0.000000  0.000000  0.000  0.000    3.591054560908225  1.09840 -33.00000 -99.0000000 -18.8371731    8.8545672   0.0064856   0.000000      -0.000000    
-4.114691  3.826522  0.071512  7.876128  0.000000  0.000000  0.000  0.000    3.593463933833215  1.09840 -33.00000 -99.0000000 -18.8371731    8.8545787   0.0064855   0.000000      -0.000000    
-4.129045  3.822936  0.062631  7.876130  0.000000  0.000000  0.000  0.000    3.595843973265041  1.09840 -33.00000 -99.0000000 -18.8371731    8.8545901   0.0064855   0.000000      -0.000000    
-4.143346  3.819363  0.053747  7.876132  0.000000  0.000000  0.000  0.000    3.598182980851659  1.09840 -33.00000 -99.0000000 -18.8371731    8.8546012   0.0064854   0.000000      -0.000000    
-4.157665  3.815787  0.044894  7.876134  0.000000  0.000000  0.000  0.000    3.600472382320550  1.09840 -33.00000 -99.0000000 -18.8371731    8.8546121   0.0064853   0.000000      -0.000000    
-4.172088  3.812183  0.036007  7.876135  0.000000  0.000000  0.000  0.000    3.602729768056411  1.09840 -33.00000 -99.0000000 -18.8371731    8.8546227   0.0064852   0.000000      -0.000000    
-4.186588  3.808561  0.027119  7.876137  0.000000  0.000000  0.000  0.000    3.604947329083911  1.09840 -33.00000 -99.0000000 -18.8371731    8.8546330   0.0064851   0.000000      -0.000000    
-4.201130  3.804928  0.018230  7.876138  0.000000  0.000000  0.000  0.000    3.607125682630931  1.09840 -33.00000 -99.0000000 -18.8371731    8.8546429   0.0064851   0.000000      -0.000000    
-4.215679  3.801293  0.009339  7.876139  0.000000  0.000000  0.000  0.000    3.609265462438152  1.09840 -33.00000 -99.0000000 -18.8371731    8.8546527   0.0064850   0.000000      -0.000000    
-4.230213  3.797662  0.000446  7.876141  0.000000  0.000000  0.000  0.000    3.611367010799907  1.09840 -33.00000 -99.0000000 -18.8371731    8.8546621   0.0064849   0.000000      -0.000000    
-4.244702  3.794042 -0.008451  7.876142  0.000000  0.000000  0.000  0.000    3.613430700770445  1.09840 -33.00000 -99.0000000 -18.8371731    8.8546714   0.0064849   0.000000      -0.000000    
-4.258815  3.790516 -0.017357  7.876143  0.000000  0.000000  0.000  0.000    3.615456585568371  1.09840 -33.00000 -99.0000000 -18.8371731    8.8546808   0.0064848   0.000000      -0.000000    
-4.271403  3.787371 -0.025656  7.876144  0.000000  0.000000  0.000  0.000    3.617308086767519  1.09840 -33.00000 -99.0000000 -18.8371731    8.8546896   0.0064847   0.000000      -0.000000    
-4.282493  3.784601 -0.032985  7.876145  0.000000  0.000000  0.000  0.000    3.618914111295640  1.09840 -33.00000 -99.0000000 -18.8371731    8.8546973   0.0064847   0.000000      -0.000000    
-4.294337  3.781642 -0.040182  7.876146  0.000000  0.000000  0.000  0.000    3.620466696897608  1.09840 -33.00000 -99.0000000 -18.8371731    8.8547041   0.0064846   0.000000      -0.000000    
-4.309392  3.777880 -0.048933  7.876146  0.000000  0.000000  0.000  0.000    3.622322502603249  1.09840 -33.00000 -99.0000000 -18.8371731    8.8547118   0.0064846   0.000000      -0.000000    
-4.324401  3.774129 -0.057828  7.876147  0.000000  0.000000  0.000  0.000    3.624175224351367  1.09840 -33.00000 -99.0000000 -18.8371731    8.8547196   0.0064845   0.000000      -0.000000    
-4.339476  3.770363 -0.066726  7.876148  0.000000  0.000000  0.000  0.000    3.625995221770212  1.09840 -33.00000 -99.0000000 -18.8371731    8.8547272   0.0064844   0.000000      -0.000000    
-4.354525  3.766602 -0.075627  7.876149  0.000000  0.000000  0.000  0.000    3.627782606783283  1.09840 -33.00000 -99.0000000 -18.8371731    8.8547346   0.0064844   0.000000      -0.000000    
-4.369583  3.762839 -0.084530  7.876150  0.000000  0.000000  0.000  0.000    3.629537521608567  1.09840 -33.00000 -99.0000000 -18.8371731    8.8547419   0.0064843   0.000000      -0.000000    
-4.384704  3.759061 -0.093434  7.876151  0.000000  0.000000  0.000  0.000    3.631260363202028  1.09840 -33.00000 -99.0000000 -18.8371731    8.8547489   0.0064843   0.000000      -0.000000    
-4.399862  3.755273 -0.102340  7.876151  0.000000  0.000000  0.000  0.000    3.632951588349625  1.09840 -33.00000 -99.0000000 -18.8371731    8.8547557   0.0064842   0.000000      -0.000000    
-4.415024  3.751484 -0.111247  7.876152  0.000000  0.000000  0.000  0.000    3.634611716795648  1.09840 -33.00000 -99.0000000 -18.8371731    8.8547624   0.0064842   0.000000      -0.000000    
-4.430207  3.747690 -0.120155  7.876153  0.000000  0.000000  0.000  0.000    3.636241123917509  1.09840 -33.00000 -99.0000000 -18.8371731    8.8547689   0.0064841   0.000000      -0.000000    
-4.445417  3.743889 -0.129066  7.876153  0.000000  0.000000  0.000  0.000    3.637840147545481  1.09840 -33.00000 -99.0000000 -18.8371731    8.8547752   0.0064841   0.000000      -0.000000    
-4.460652  3.740082 -0.137978  7.876154  0.000000  0.000000  0.000  0.000    3.639409216413637  1.09840 -33.00000 -99.0000000 -18.8371731    8.8547814   0.0064840   0.000000      -0.000000    
-4.475895  3.736273 -0.146891  7.876154  0.000000  0.000000  0.000  0.000    3.640948719995230  1.09840 -33.00000 -99.0000000 -18.8371731    8.8547874   0.0064840   0.000000      -0.000000    
-4.491155  3.732459 -0.155806  7.876155  0.000000  0.000000  0.000  0.000    3.642459024443688  1.09840 -33.00000 -99.0000000 -18.8371731    8.8547932   0.0064839   0.000000      -0.000000    
-4.506460  3.728634 -0.164723  7.876155  0.000000  0.000000  0.000  0.000    3.643940556268438  1.09840 -33.00000 -99.0000000 -18.8371731    8.8547989   0.0064839   0.000000      -0.000000    
-4.521800  3.724801 -0.173640  7.876156  0.000000  0.000000  0.000  0.000    3.645393713496780  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548045   0.0064839   0.000000      -0.000000    
-4.537092  3.720979 -0.182561  7.876156  0.000000  0.000000  0.000  0.000    3.646819001784108  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548099   0.0064838   0.000000      -0.000000    
-4.552342  3.717168 -0.191484  7.876157  0.000000  0.000000  0.000  0.000    3.648216582036970  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548152   0.0064838   0.000000      -0.000000    
-4.567637  3.713346 -0.200408  7.876157  0.000000  0.000000  0.000  0.000    3.649586694954838  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548203   0.0064837   0.000000      -0.000000    
-4.583000  3.709506 -0.209333  7.876157  0.000000  0.000000  0.000  0.000    3.650929779107810  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548253   0.0064837   0.000000      -0.000000    
-4.598358  3.705668 -0.218259  7.876158  0.000000  0.000000  0.000  0.000    3.652246294615642  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548302   0.0064837   0.000000      -0.000000    
-4.613678  3.701839 -0.227189  7.876158  0.000000  0.000000  0.000  0.000    3.653536651782522  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548350   0.0064836   0.000000      -0.000000    
-4.629013  3.698006 -0.236120  7.876158  0.000000  0.000000  0.000  0.000    3.654801061627227  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548397   0.0064836   0.000000      -0.000000    
-4.644413  3.694158 -0.245052  7.876159  0.000000  0.000000  0.000  0.000    3.656039845718691  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548442   0.0064836   0.000000      -0.000000    
-4.659853  3.690299 -0.253984  7.876159  0.000000  0.000000  0.000  0.000    3.657253554083107  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548486   0.0064835   0.000000      -0.000000    
-4.675255  3.686449 -0.262919  7.876159  0.000000  0.000000  0.000  0.000    3.658442606914109  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548529   0.0064835   0.000000      -0.000000    
-4.690634  3.682606 -0.271857  7.876159  0.000000  0.000000  0.000  0.000    3.659607271652953  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548571   0.0064835   0.000000      -0.000000    
-4.706021  3.678760 -0.280796  7.876160  0.000000  0.000000  0.000  0.000    3.660747811521587  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548613   0.0064834   0.000000      -0.000000    
-4.721356  3.674927 -0.289738  7.876160  0.000000  0.000000  0.000  0.000    3.661864553615131  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548653   0.0064834   0.000000      -0.000000    
-4.736712  3.671089 -0.298682  7.876160  0.000000  0.000000  0.000  0.000    3.662957775946211  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548692   0.0064834   0.000000      -0.000000    
-4.752154  3.667229 -0.307626  7.876160  0.000000  0.000000  0.000  0.000    3.664027798561779  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548730   0.0064834   0.000000      -0.000000    
-4.767652  3.663356 -0.316570  7.876161  0.000000  0.000000  0.000  0.000    3.665075118984447  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548767   0.0064833   0.000000      -0.000000    
-4.783179  3.659475 -0.325516  7.876161  0.000000  0.000000  0.000  0.000    3.666100181013036  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548803   0.0064833   0.000000      -0.000000    
-4.798742  3.655585 -0.334463  7.876161  0.000000  0.000000  0.000  0.000    3.667103423403083  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548838   0.0064833   0.000000      -0.000000    
-4.814309  3.651694 -0.343410  7.876161  0.000000  0.000000  0.000  0.000    3.668085249901059  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548872   0.0064832   0.000000      -0.000000    
-4.829840  3.647812 -0.352360  7.876161  0.000000  0.000000  0.000  0.000    3.669046087013107  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548905   0.0064832   0.000000      -0.000000    
-4.845363  3.643932 -0.361313  7.876161  0.000000  0.000000  0.000  0.000    3.669986108678017  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548938   0.0064832   0.000000      -0.000000    
-4.860845  3.640063 -0.370268  7.876161  0.000000  0.000000  0.000  0.000    3.670905556410508  1.09840 -33.00000 -99.0000000 -18.8371731    8.8548970   0.0064832   0.000000      -0.000000    
-4.876296  3.636201 -0.379226  7.876162  0.000000  0.000000  0.000  0.000    3.671804715394965  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549001   0.0064832   0.000000      -0.000000    
-4.891724  3.632344 -0.388186  7.876162  0.000000  0.000000  0.000  0.000    3.672683807306494  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549032   0.0064831   0.000000      -0.000000    
-4.907149  3.628489 -0.397148  7.876162  0.000000  0.000000  0.000  0.000    3.673543099997732  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549061   0.0064831   0.000000      -0.000000    
-4.922565  3.624636 -0.406112  7.876162  0.000000  0.000000  0.000  0.000    3.674382900766032  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549090   0.0064831   0.000000      -0.000000    
-4.937954  3.620789 -0.415079  7.876162  0.000000  0.000000  0.000  0.000    3.675203505125828  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549118   0.0064831   0.000000      -0.000000    
-4.953392  3.616930 -0.424046  7.876162  0.000000  0.000000  0.000  0.000    3.676005174349253  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549146   0.0064830   0.000000      -0.000000    
-4.968861  3.613064 -0.433014  7.876162  0.000000  0.000000  0.000  0.000    3.676788298584935  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549173   0.0064830   0.000000      -0.000000    
-4.984321  3.609200 -0.441985  7.876162  0.000000  0.000000  0.000  0.000    3.677553243215707  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549199   0.0064830   0.000000      -0.000000    
-4.999784  3.605334 -0.450957  7.876162  0.000000  0.000000  0.000  0.000    3.678300313584969  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549224   0.0064830   0.000000      -0.000000    
-5.015311  3.601453 -0.459929  7.876162  0.000000  0.000000  0.000  0.000    3.679029826889697  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549249   0.0064830   0.000000      -0.000000    
-5.031259  3.597467 -0.468895  7.876163  0.000000  0.000000  0.000  0.000    3.679742162880275  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549272   0.0064829   0.000000      -0.000000    
-5.047459  3.593417 -0.477857  7.876163  0.000000  0.000000  0.000  0.000    3.680438253503906  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549294   0.0064829   0.000000      -0.000000    
-5.063921  3.589302 -0.486815  7.876163  0.000000  0.000000  0.000  0.000    3.681118803761568  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549316   0.0064829   0.000000      -0.000000    
-5.080648  3.585121 -0.495769  7.876163  0.000000  0.000000  0.000  0.000    3.681784498414422  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549336   0.0064829   0.000000      -0.000000    
-5.097584  3.580888 -0.504720  7.876163  0.000000  0.000000  0.000  0.000    3.682435939418172  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549356   0.0064829   0.000000      -0.000000    
-5.114824  3.576578 -0.513665  7.876163  0.000000  0.000000  0.000  0.000    3.683073715402083  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549375   0.0064829   0.000000      -0.000000    
-5.132369  3.572192 -0.522606  7.876163  0.000000  0.000000  0.000  0.000    3.683698495819807  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549393   0.0064829   0.000000      -0.000000    
-5.150131  3.567752 -0.531542  7.876163  0.000000  0.000000  0.000  0.000    3.684310869179930  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549410   0.0064828   0.000000      -0.000000    
-5.168293  3.563212 -0.540473  7.876163  0.000000  0.000000  0.000  0.000    3.684911354407324  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549426   0.0064828   0.000000      -0.000000    
-5.186624  3.558630 -0.549400  7.876163  0.000000  0.000000  0.000  0.000    3.685500616555708  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549442   0.0064828   0.000000      -0.000000    
-5.205388  3.553939 -0.558320  7.876163  0.000000  0.000000  0.000  0.000    3.686079088578627  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549457   0.0064828   0.000000      -0.000000    
-5.224339  3.549202 -0.567237  7.876163  0.000000  0.000000  0.000  0.000    3.686647434074923  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549472   0.0064828   0.000000      -0.000000    
-5.243725  3.544356 -0.576146  7.876163  0.000000  0.000000  0.000  0.000    3.687206055779112  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549486   0.0064828   0.000000      -0.000000    
-5.263371  3.539445 -0.585050  7.876163  0.000000  0.000000  0.000  0.000    3.687755563813504  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549499   0.0064828   0.000000      -0.000000    
-5.283353  3.534449 -0.593949  7.876163  0.000000  0.000000  0.000  0.000    3.688296421542729  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549511   0.0064828   0.000000      -0.000000    
-5.303757  3.529349 -0.602840  7.876163  0.000000  0.000000  0.000  0.000    3.688829125068603  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549523   0.0064828   0.000000      -0.000000    
-5.324376  3.524194 -0.611726  7.876163  0.000000  0.000000  0.000  0.000    3.689354252737421  1.09840 -33.00000 -99.0000000 -18.8371731    8.8549534   0.0064828   0.000000      -0.000000    
