#    1         2         3         4         5         6       7      8            9             10       11           18        19              23                     24         25           26    
# LOG(L)   LOG(TEFF)    T_c      Ro_c       Hc        Hec   %Con_s %Con_c    Log(edad/Myr)      Masa    M^dot        Log(Lnu)  Log MHtot       Log(grav)   R/R_sun   L.H.[erg/s)] Sep.Fase[erg/s]   
-2.098439  4.461882  1.179159  8.952179  0.000000  0.000000  0.000  0.000    2.869314783083914  1.29190 -33.00000  -5.9610025 -19.1097203    9.4502371   0.0035428  0.8186149E+31  0.1637672E+31
-2.107906  4.459679  1.175088  8.953123  0.000000  0.000000  0.000  0.000    2.872382308402850  1.29190 -33.00000  -6.0042964 -19.1097518    9.4508948   0.0035402   0.000000      -0.000000    
-2.111365  4.458895  1.173254  8.953586  0.000000  0.000000  0.000  0.000    2.874341219333992  1.29190 -33.00000  -6.0106233 -19.1098676    9.4512148   0.0035389  0.1369440E+32  0.2646352E+31
-2.118584  4.457176  1.170239  8.954070  0.000000  0.000000  0.000  0.000    2.876680308508126  1.29190 -33.00000  -6.0406445 -19.1096328    9.4515600   0.0035375   0.000000      -0.000000    
-2.122335  4.456371  1.168415  8.954779  0.000000  0.000000  0.000  0.000    2.878456779662853  1.29190 -33.00000  -6.0540064 -19.1092199    9.4520886   0.0035353  0.8523007E+31  0.1633746E+31
-2.127728  4.455100  1.165992  8.955215  0.000000  0.000000  0.000  0.000    2.880578997362813  1.29190 -33.00000  -6.0744262 -19.1088825    9.4523984   0.0035340  0.5201005E+31  0.9845138E+30
-2.135068  4.453361  1.162793  8.955753  0.000000  0.000000  0.000  0.000    2.883093052901730  1.29190 -33.00000  -6.1026305 -19.1091321    9.4527832   0.0035325  0.2631372E+31  0.4936320E+30
-2.141214  4.451933  1.160045  8.956364  0.000000  0.000000  0.000  0.000    2.885304175634956  1.29190 -33.00000  -6.1294034 -19.1089141    9.4532154   0.0035307  0.3692427E+31  0.6919648E+30
-2.147045  4.450600  1.157298  8.957071  0.000000  0.000000  0.000  0.000    2.887744925624884  1.29190 -33.00000  -6.1516144 -19.1091809    9.4537144   0.0035287  0.6021856E+31  0.1103542E+31
-2.154275  4.448899  1.154060  8.957665  0.000000  0.000000  0.000  0.000    2.890438250001734  1.29190 -33.00000  -6.1839908 -19.1088485    9.4541407   0.0035270  0.4118329E+31  0.7532826E+30
-2.161384  4.447184  1.150926  8.958001  0.000000  0.000000  0.000  0.000    2.892881545686751  1.29190 -33.00000  -6.2103282 -19.1091292    9.4543891   0.0035260  0.3666561E+31  0.6555136E+30
-2.168497  4.445499  1.147825  8.958517  0.000000  0.000000  0.000  0.000    2.895219175871306  1.29190 -33.00000  -6.2339691 -19.1090535    9.4547626   0.0035244  0.2065194E+31  0.3671614E+30
-2.173808  4.444259  1.145259  8.958943  0.000000  0.000000  0.000  0.000    2.897402444723319  1.29190 -33.00000  -6.2537219 -19.1090342    9.4551142   0.0035230  0.6397869E+31  0.1116725E+31
-2.181463  4.442439  1.141925  8.959454  0.000000  0.000000  0.000  0.000    2.899982469840567  1.29190 -33.00000  -6.2856390 -19.1089905    9.4554882   0.0035215  0.2269319E+31  0.3960386E+30
-2.186599  4.441222  1.139459  8.959821  0.000000  0.000000  0.000  0.000    2.902124323195679  1.29190 -33.00000  -6.3050236 -19.1088527    9.4557562   0.0035204  0.6791978E+31  0.1152332E+31
-2.194366  4.439352  1.136115  8.960207  0.000000  0.000000  0.000  0.000    2.904680681271070  1.29190 -33.00000  -6.3334650 -19.1091422    9.4560454   0.0035192  0.2148030E+31  0.3617725E+30
-2.200626  4.437863  1.133375  8.960618  0.000000  0.000000  0.000  0.000    2.906756123347726  1.29190 -33.00000  -6.3603556 -19.1088311    9.4563478   0.0035180  0.2704182E+31  0.4534087E+30
-2.206569  4.436464  1.130575  8.961093  0.000000  0.000000  0.000  0.000    2.909048643747560  1.29190 -33.00000  -6.3818462 -19.1087610    9.4566968   0.0035166  0.4766768E+31  0.7841309E+30
-2.213886  4.434702  1.127334  8.961448  0.000000  0.000000  0.000  0.000    2.911532703701521  1.29190 -33.00000  -6.4139053 -19.1084101    9.4569646   0.0035155  0.2887892E+31  0.4714537E+30
-2.220657  4.433101  1.124361  8.961892  0.000000  0.000000  0.000  0.000    2.913768039142005  1.29190 -33.00000  -6.4376414 -19.1085293    9.4573312   0.0035140  0.2278349E+31  0.3716122E+30
-2.226290  4.431754  1.121650  8.962217  0.000000  0.000000  0.000  0.000    2.915999876681844  1.29190 -33.00000  -6.4590089 -19.1083433    9.4575751   0.0035130  0.5487957E+31  0.8680396E+30
-2.234065  4.429873  1.118296  8.962547  0.000000  0.000000  0.000  0.000    2.918496336027403  1.29190 -33.00000  -6.4921028 -19.1080940    9.4578286   0.0035120  0.1909826E+31  0.2998401E+30
-2.239069  4.428727  1.115907  8.963116  0.000000  0.000000  0.000  0.000    2.920554451893508  1.29190 -33.00000  -6.5099849 -19.1082470    9.4582489   0.0035103  0.5181627E+31  0.8077540E+30
-2.247330  4.426770  1.112467  8.963690  0.000000  0.000000  0.000  0.000    2.923011385209374  1.29190 -33.00000  -6.5406123 -19.1081372    9.4586805   0.0035086   0.000000      -0.000000    
-2.251503  4.425780  1.110264  8.963974  0.000000  0.000000  0.000  0.000    2.924875815827555  1.29190 -33.00000  -6.5599684 -19.1079987    9.4588945   0.0035077  0.7091391E+31  0.1056104E+31
-2.258328  4.424139  1.107359  8.964313  0.000000  0.000000  0.000  0.000    2.927102618396391  1.29190 -33.00000  -6.5852680 -19.1079898    9.4591549   0.0035067  0.1907351E+31  0.2828444E+30
-2.264643  4.422605  1.104600  8.964539  0.000000  0.000000  0.000  0.000    2.929122079447192  1.29190 -33.00000  -6.6074407 -19.1078365    9.4593329   0.0035059  0.2434352E+31  0.3565078E+30
-2.271533  4.420982  1.101563  8.965033  0.000000  0.000000  0.000  0.000    2.931331028322637  1.29190 -33.00000  -6.6367553 -19.1077994    9.4597336   0.0035043  0.1430810E+31  0.2113545E+30
-2.276725  4.419745  1.098939  8.965347  0.000000  0.000000  0.000  0.000    2.933464815413797  1.29190 -33.00000  -6.6590375 -19.1079224    9.4599743   0.0035034  0.5238877E+31  0.7455194E+30
-2.284385  4.417884  1.095597  8.965620  0.000000  0.000000  0.000  0.000    2.935931545121013  1.29190 -33.00000  -6.6867199 -19.1077362    9.4601917   0.0035025  0.1869744E+31  0.2636855E+30
-2.291071  4.416266  1.092750  8.965891  0.000000  0.000000  0.000  0.000    2.937973722402192  1.29190 -33.00000  -6.7160069 -19.1078104    9.4604051   0.0035016  0.1858937E+31  0.2594062E+30
-2.297742  4.414681  1.089786  8.966320  0.000000  0.000000  0.000  0.000    2.940122685618711  1.29190 -33.00000  -6.7396735 -19.1076425    9.4607366   0.0035003  0.1794864E+31  0.2514884E+30
-2.303274  4.413344  1.087011  8.966555  0.000000  0.000000  0.000  0.000    2.942323136003970  1.29190 -33.00000  -6.7633656 -19.1075961    9.4609221   0.0034995  0.4676830E+31  0.6248185E+30
-2.311052  4.411448  1.083662  8.966793  0.000000  0.000000  0.000  0.000    2.944728228703041  1.29190 -33.00000  -6.7968949 -19.1074669    9.4611157   0.0034988  0.1385062E+31  0.1833777E+30
-2.317100  4.409982  1.080978  8.966987  0.000000  0.000000  0.000  0.000    2.946694365669575  1.29190 -33.00000  -6.8175808 -19.1075824    9.4612975   0.0034980  0.2834079E+31  0.3663566E+30
-2.324157  4.408251  1.077846  8.967145  0.000000  0.000000  0.000  0.000    2.948917221350267  1.29190 -33.00000  -6.8445050 -19.1075695    9.4614303   0.0034975  0.1967070E+31  0.2504993E+30
-2.330175  4.406774  1.075011  8.967274  0.000000  0.000000  0.000  0.000    2.951030852654239  1.29190 -33.00000  -6.8674174 -19.1076455    9.4615396   0.0034970  0.3390577E+31  0.4177604E+30
-2.337969  4.404864  1.071702  8.967461  0.000000  0.000000  0.000  0.000    2.953293367375021  1.29190 -33.00000  -6.9012518 -19.1076695    9.4616967   0.0034964  0.7408245E+30  0.9169777E+29
-2.343051  4.403625  1.069226  8.967614  0.000000  0.000000  0.000  0.000    2.955175283453790  1.29190 -33.00000  -6.9180922 -19.1076587    9.4618226   0.0034959  0.4165259E+31  0.4981111E+30
-2.350662  4.401751  1.065967  8.967742  0.000000  0.000000  0.000  0.000    2.957422870923343  1.29190 -33.00000  -6.9499486 -19.1076277    9.4619353   0.0034955  0.9453635E+30  0.1123876E+30
-2.356437  4.400331  1.063347  8.967855  0.000000  0.000000  0.000  0.000    2.959300402177311  1.29190 -33.00000  -6.9717295 -19.1075726    9.4620326   0.0034951  0.2765333E+31  0.3211030E+30
-2.363523  4.398592  1.060198  8.968005  0.000000  0.000000  0.000  0.000    2.961475072447815  1.29190 -33.00000  -7.0019352 -19.1075791    9.4621617   0.0034945  0.1336369E+31  0.1536638E+30
-2.369269  4.397198  1.057473  8.968183  0.000000  0.000000  0.000  0.000    2.963477937741427  1.29190 -33.00000  -7.0241119 -19.1075901    9.4623332   0.0034939  0.2944320E+31  0.3324163E+30
-2.376594  4.395389  1.054235  8.968275  0.000000  0.000000  0.000  0.000    2.965708636914617  1.29190 -33.00000  -7.0536253 -19.1076754    9.4624191   0.0034935  0.1355176E+31  0.1493215E+30
-2.382719  4.393884  1.051480  8.968398  0.000000  0.000000  0.000  0.000    2.967687510499047  1.29190 -33.00000  -7.0784015 -19.1075567    9.4625251   0.0034931  0.2572781E+31  0.2776189E+30
-2.390292  4.392023  1.048233  8.968543  0.000000  0.000000  0.000  0.000    2.969867312727482  1.29190 -33.00000  -7.1095051 -19.1074461    9.4626532   0.0034926  0.7331241E+30  0.7928468E+29
-2.395712  4.390695  1.045641  8.968671  0.000000  0.000000  0.000  0.000    2.971757109063467  1.29190 -33.00000  -7.1314993 -19.1075535    9.4627628   0.0034921  0.3139479E+31  0.3267325E+30
-2.403165  4.388862  1.042369  8.968805  0.000000  0.000000  0.000  0.000    2.973969855236653  1.29190 -33.00000  -7.1640677 -19.1075206    9.4628833   0.0034916  0.7763002E+30  0.8068414E+29
-2.409149  4.387387  1.039683  8.968897  0.000000  0.000000  0.000  0.000    2.975844346514966  1.29190 -33.00000  -7.1884016 -19.1074797    9.4629659   0.0034913  0.2257734E+31  0.2256785E+30
-2.415708  4.385772  1.036646  8.969008  0.000000  0.000000  0.000  0.000    2.977963217465789  1.29190 -33.00000  -7.2174046 -19.1073598    9.4630665   0.0034909  0.1737708E+31  0.1712117E+30
-2.422704  4.384063  1.033558  8.969163  0.000000  0.000000  0.000  0.000    2.980076497329150  1.29190 -33.00000  -7.2480529 -19.1073809    9.4632278   0.0034903  0.1273936E+31  0.1243552E+30
-2.429354  4.382428  1.030627  8.969286  0.000000  0.000000  0.000  0.000    2.982116195690307  1.29190 -33.00000  -7.2730091 -19.1073094    9.4633372   0.0034898  0.1899126E+31  0.1817612E+30
-2.436696  4.380617  1.027491  8.969390  0.000000  0.000000  0.000  0.000    2.984229335839287  1.29190 -33.00000  -7.3053142 -19.1072333    9.4634336   0.0034894  0.1119813E+31  0.1044171E+30
-2.443041  4.379051  1.024598  8.969476  0.000000  0.000000  0.000  0.000    2.986217383723196  1.29190 -33.00000  -7.3288789 -19.1071733    9.4635138   0.0034891  0.1799245E+31  0.1634523E+30
-2.449729  4.377400  1.021523  8.969566  0.000000  0.000000  0.000  0.000    2.988304136986123  1.29190 -33.00000  -7.3591375 -19.1071149    9.4635995   0.0034888  0.1322120E+31  0.1175910E+30
-2.456071  4.375836  1.018541  8.969656  0.000000  0.000000  0.000  0.000    2.990343646059157  1.29190 -33.00000  -7.3878832 -19.1070488    9.4636843   0.0034884  0.1590377E+31  0.1382540E+30
-2.462763  4.374189  1.015515  8.969771  0.000000  0.000000  0.000  0.000    2.992420225273829  1.29190 -33.00000  -7.4215319 -19.1070616    9.4637900   0.0034880  0.1489357E+31  0.1271243E+30
-2.470083  4.372384  1.012407  8.969879  0.000000  0.000000  0.000  0.000    2.994503838497762  1.29190 -33.00000  -7.4644085 -19.1068864    9.4638915   0.0034876  0.1090598E+31  0.9069939E+29
-2.476883  4.370720  1.009449  8.970011  0.000000  0.000000  0.000  0.000    2.996509557819969  1.29190 -33.00000  -7.5151021 -19.1068092    9.4640358   0.0034870  0.1362728E+31  0.1121590E+30
-2.483612  4.369056  1.006390  8.970083  0.000000  0.000000  0.000  0.000    2.998568409262536  1.29190 -33.00000  -7.6168262 -19.1066900    9.4641070   0.0034867  0.1329571E+31  0.1054024E+30
-2.489862  4.367517  1.003378  8.970180  0.000000  0.000000  0.000  0.000    3.000611721597583  1.29190 -33.00000  -8.0693158 -19.1065204    9.4641998   0.0034864  0.1381204E+31  0.1066850E+30
-2.496410  4.365900  1.000294  8.970261  0.000000  0.000000  0.000  0.000    3.002671901772055  1.29190 -33.00000 -53.8653487 -19.1063691    9.4642794   0.0034860  0.1141794E+31  0.8638918E+29
-2.504654  4.363857  0.997044  8.970331  0.000000  0.000000  0.000  0.000    3.004690956237310  1.29190 -33.00000 -99.0000000 -19.1064777    9.4643518   0.0034857   0.000000      -0.000000    
-2.513754  4.361582  0.992980  8.970284  0.000000  0.000000  0.000  0.000    3.007101496095815  1.29190 -33.00000 -99.0000000 -19.1065102    9.4643515   0.0034857   0.000000      -0.000000    
-2.524303  4.358963  0.988160  8.970383  0.000000  0.000000  0.000  0.000    3.009976593145430  1.29190 -33.00000 -99.0000000 -19.1065102    9.4644264   0.0034854   0.000000      -0.000000    
-2.536379  4.355947  0.982622  8.970345  0.000000  0.000000  0.000  0.000    3.013232650429015  1.29190 -33.00000 -99.0000000 -19.1065102    9.4644387   0.0034854   0.000000      -0.000000    
-2.550612  4.352411  0.976093  8.970453  0.000000  0.000000  0.000  0.000    3.017107966882950  1.29190 -33.00000 -99.0000000 -19.1065102    9.4645268   0.0034850   0.000000      -0.000000    
-2.566807  4.348369  0.968670  8.970423  0.000000  0.000000  0.000  0.000    3.021469550310550  1.29190 -33.00000 -99.0000000 -19.1065102    9.4645529   0.0034849   0.000000      -0.000000    
-2.578592  4.345442  0.963269  8.970523  0.000000  0.000000  0.000  0.000    3.024666097398393  1.29190 -33.00000 -99.0000000 -19.1065102    9.4646302   0.0034846   0.000000      -0.000000    
-2.588392  4.342992  0.958780  8.970476  0.000000  0.000000  0.000  0.000    3.027285026472246  1.29190 -33.00000 -99.0000000 -19.1065102    9.4646313   0.0034846   0.000000      -0.000000    
-2.597889  4.340635  0.954433  8.970570  0.000000  0.000000  0.000  0.000    3.029854061566307  1.29190 -33.00000 -99.0000000 -19.1065102    9.4646994   0.0034843   0.000000      -0.000000    
-2.607975  4.338114  0.949816  8.970523  0.000000  0.000000  0.000  0.000    3.032542293170809  1.29190 -33.00000 -99.0000000 -19.1065102    9.4647005   0.0034843   0.000000      -0.000000    
-2.617933  4.335641  0.945262  8.970617  0.000000  0.000000  0.000  0.000    3.035227897057433  1.29190 -33.00000 -99.0000000 -19.1065102    9.4647692   0.0034841   0.000000      -0.000000    
-2.628518  4.332996  0.940421  8.970569  0.000000  0.000000  0.000  0.000    3.038040561441382  1.29190 -33.00000 -99.0000000 -19.1065102    9.4647713   0.0034841   0.000000      -0.000000    
-2.638930  4.330410  0.935663  8.970664  0.000000  0.000000  0.000  0.000    3.040838073089095  1.29190 -33.00000 -99.0000000 -19.1065102    9.4648406   0.0034838   0.000000      -0.000000    
-2.649999  4.327643  0.930605  8.970617  0.000000  0.000000  0.000  0.000    3.043770200432243  1.29190 -33.00000 -99.0000000 -19.1065102    9.4648432   0.0034838   0.000000      -0.000000    
-2.660989  4.324913  0.925592  8.970711  0.000000  0.000000  0.000  0.000    3.046708839887336  1.29190 -33.00000 -99.0000000 -19.1065100    9.4649133   0.0034835   0.000000      -0.000000    
-2.672586  4.322015  0.920302  8.970664  0.000000  0.000000  0.000  0.000    3.049767484125309  1.29190 -33.00000 -99.0000000 -19.1065103    9.4649165   0.0034835   0.000000      -0.000000    
-2.684210  4.319127  0.915002  8.970759  0.000000  0.000000  0.000  0.000    3.052863654028265  1.29190 -33.00000 -99.0000000 -19.1065102    9.4649874   0.0034832   0.000000      -0.000000    
-2.696616  4.316026  0.909351  8.970712  0.000000  0.000000  0.000  0.000    3.056122561940195  1.29190 -33.00000 -99.0000000 -19.1065102    9.4649918   0.0034832   0.000000      -0.000000    
-2.708973  4.312955  0.903726  8.970807  0.000000  0.000000  0.000  0.000    3.059396189608870  1.29190 -33.00000 -99.0000000 -19.1065102    9.4650638   0.0034829   0.000000      -0.000000    
-2.722116  4.309671  0.897749  8.970761  0.000000  0.000000  0.000  0.000    3.062831727663822  1.29190 -33.00000 -99.0000000 -19.1065102    9.4650690   0.0034829   0.000000      -0.000000    
-2.735280  4.306398  0.891765  8.970856  0.000000  0.000000  0.000  0.000    3.066299903096168  1.29190 -33.00000 -99.0000000 -19.1065102    9.4651419   0.0034826   0.000000      -0.000000    
-2.749302  4.302894  0.885399  8.970810  0.000000  0.000000  0.000  0.000    3.069945698800361  1.29190 -33.00000 -99.0000000 -19.1065102    9.4651481   0.0034825   0.000000      -0.000000    
-2.763438  4.299378  0.878989  8.970906  0.000000  0.000000  0.000  0.000    3.073644378838994  1.29190 -33.00000 -99.0000000 -19.1065102    9.4652221   0.0034822   0.000000      -0.000000    
-2.778130  4.295707  0.872330  8.970859  0.000000  0.000000  0.000  0.000    3.077443983935502  1.29190 -33.00000 -99.0000000 -19.1065102    9.4652281   0.0034822   0.000000      -0.000000    
-2.793285  4.291937  0.865469  8.970954  0.000000  0.000000  0.000  0.000    3.081386821256346  1.29190 -33.00000 -99.0000000 -19.1065102    9.4653030   0.0034819   0.000000      -0.000000    
-2.809249  4.287948  0.858249  8.970908  0.000000  0.000000  0.000  0.000    3.085492278586881  1.29190 -33.00000 -99.0000000 -19.1065102    9.4653108   0.0034819   0.000000      -0.000000    
-2.825301  4.283954  0.850999  8.971004  0.000000  0.000000  0.000  0.000    3.089640313556778  1.29190 -33.00000 -99.0000000 -19.1065102    9.4653862   0.0034816   0.000000      -0.000000    
-2.842236  4.279722  0.843362  8.970958  0.000000  0.000000  0.000  0.000    3.093964663501107  1.29190 -33.00000 -99.0000000 -19.1065102    9.4653945   0.0034816   0.000000      -0.000000    
-2.859294  4.275476  0.835675  8.971053  0.000000  0.000000  0.000  0.000    3.098340326490892  1.29190 -33.00000 -99.0000000 -19.1065102    9.4654706   0.0034813   0.000000      -0.000000    
-2.877498  4.270928  0.827487  8.971007  0.000000  0.000000  0.000  0.000    3.102954003422437  1.29190 -33.00000 -99.0000000 -19.1065102    9.4654801   0.0034812   0.000000      -0.000000    
-2.895701  4.266396  0.819304  8.971102  0.000000  0.000000  0.000  0.000    3.107584690835307  1.29190 -33.00000 -99.0000000 -19.1065102    9.4655568   0.0034809   0.000000      -0.000000    
-2.914829  4.261617  0.810719  8.971056  0.000000  0.000000  0.000  0.000    3.112393799259141  1.29190 -33.00000 -99.0000000 -19.1065102    9.4655664   0.0034809   0.000000      -0.000000    
-2.934054  4.256830  0.802100  8.971150  0.000000  0.000000  0.000  0.000    3.117238634297369  1.29190 -33.00000 -99.0000000 -19.1065102    9.4656433   0.0034806   0.000000      -0.000000    
-2.953629  4.251938  0.793334  8.971102  0.000000  0.000000  0.000  0.000    3.122114813932321  1.29190 -33.00000 -99.0000000 -19.1065102    9.4656517   0.0034805   0.000000      -0.000000    
-2.972961  4.247124  0.784683  8.971195  0.000000  0.000000  0.000  0.000    3.126941169355621  1.29190 -33.00000 -99.0000000 -19.1065102    9.4657268   0.0034802   0.000000      -0.000000    
-2.992572  4.242223  0.775913  8.971146  0.000000  0.000000  0.000  0.000    3.131781054048385  1.29190 -33.00000 -99.0000000 -19.1065102    9.4657333   0.0034802   0.000000      -0.000000    
-3.011933  4.237401  0.767259  8.971237  0.000000  0.000000  0.000  0.000    3.136570023939407  1.29190 -33.00000 -99.0000000 -19.1065102    9.4658066   0.0034799   0.000000      -0.000000    
-3.031576  4.232491  0.758486  8.971186  0.000000  0.000000  0.000  0.000    3.141371338874963  1.29190 -33.00000 -99.0000000 -19.1065102    9.4658113   0.0034799   0.000000      -0.000000    
-3.050966  4.227662  0.749827  8.971275  0.000000  0.000000  0.000  0.000    3.146120732426344  1.29190 -33.00000 -99.0000000 -19.1065102    9.4658830   0.0034796   0.000000      -0.000000    
-3.070629  4.222747  0.741051  8.971223  0.000000  0.000000  0.000  0.000    3.150880097500771  1.29190 -33.00000 -99.0000000 -19.1065102    9.4658860   0.0034796   0.000000      -0.000000    
-3.090040  4.217911  0.732389  8.971311  0.000000  0.000000  0.000  0.000    3.155586674360844  1.29190 -33.00000 -99.0000000 -19.1065102    9.4659561   0.0034793   0.000000      -0.000000    
-3.109732  4.212989  0.723608  8.971257  0.000000  0.000000  0.000  0.000    3.160301927990118  1.29190 -33.00000 -99.0000000 -19.1065102    9.4659578   0.0034793   0.000000      -0.000000    
-3.129167  4.208147  0.714942  8.971344  0.000000  0.000000  0.000  0.000    3.164962825599341  1.29190 -33.00000 -99.0000000 -19.1065102    9.4660263   0.0034790   0.000000      -0.000000    
-3.148872  4.203221  0.706157  8.971289  0.000000  0.000000  0.000  0.000    3.169630956026554  1.29190 -33.00000 -99.0000000 -19.1065102    9.4660263   0.0034790   0.000000      -0.000000    
-3.168322  4.198375  0.697484  8.971374  0.000000  0.000000  0.000  0.000    3.174243697245614  1.29190 -33.00000 -99.0000000 -19.1065102    9.4660935   0.0034788   0.000000      -0.000000    
-3.188024  4.193449  0.688695  8.971318  0.000000  0.000000  0.000  0.000    3.178860306322523  1.29190 -33.00000 -99.0000000 -19.1065102    9.4660921   0.0034788   0.000000      -0.000000    
-3.207456  4.188608  0.680019  8.971402  0.000000  0.000000  0.000  0.000    3.183420575500638  1.29190 -33.00000 -99.0000000 -19.1065102    9.4661580   0.0034785   0.000000      -0.000000    
-3.227133  4.183688  0.671223  8.971344  0.000000  0.000000  0.000  0.000    3.187983743857618  1.29190 -33.00000 -99.0000000 -19.1065102    9.4661555   0.0034785   0.000000      -0.000000    
-3.246522  4.178857  0.662540  8.971428  0.000000  0.000000  0.000  0.000    3.192488409523438  1.29190 -33.00000 -99.0000000 -19.1065102    9.4662203   0.0034782   0.000000      -0.000000    
-3.266125  4.173955  0.653737  8.971369  0.000000  0.000000  0.000  0.000    3.196992508767186  1.29190 -33.00000 -99.0000000 -19.1065102    9.4662168   0.0034783   0.000000      -0.000000    
-3.285414  4.169149  0.645045  8.971452  0.000000  0.000000  0.000  0.000    3.201436182906512  1.29190 -33.00000 -99.0000000 -19.1065102    9.4662806   0.0034780   0.000000      -0.000000    
-3.304890  4.164279  0.636233  8.971392  0.000000  0.000000  0.000  0.000    3.205875436541721  1.29190 -33.00000 -99.0000000 -19.1065102    9.4662761   0.0034780   0.000000      -0.000000    
-3.324039  4.159507  0.627532  8.971473  0.000000  0.000000  0.000  0.000    3.210251319270729  1.29190 -33.00000 -99.0000000 -19.1065102    9.4663390   0.0034778   0.000000      -0.000000    
-3.343341  4.154680  0.618715  8.971413  0.000000  0.000000  0.000  0.000    3.214619437148077  1.29190 -33.00000 -99.0000000 -19.1065102    9.4663335   0.0034778   0.000000      -0.000000    
-3.362283  4.149960  0.610004  8.971493  0.000000  0.000000  0.000  0.000    3.218922860852381  1.29190 -33.00000 -99.0000000 -19.1065102    9.4663955   0.0034775   0.000000      -0.000000    
-3.381390  4.145182  0.601177  8.971432  0.000000  0.000000  0.000  0.000    3.223214749574043  1.29190 -33.00000 -99.0000000 -19.1065102    9.4663888   0.0034776   0.000000      -0.000000    
-3.400046  4.140533  0.592458  8.971512  0.000000  0.000000  0.000  0.000    3.227439445219120  1.29190 -33.00000 -99.0000000 -19.1065102    9.4664498   0.0034773   0.000000      -0.000000    
-3.418787  4.135846  0.583619  8.971449  0.000000  0.000000  0.000  0.000    3.231649251769768  1.29190 -33.00000 -99.0000000 -19.1065102    9.4664425   0.0034774   0.000000      -0.000000    
-3.437057  4.131294  0.574888  8.971528  0.000000  0.000000  0.000  0.000    3.235788388973298  1.29190 -33.00000 -99.0000000 -19.1065102    9.4665027   0.0034771   0.000000      -0.000000    
-3.455318  4.126727  0.566035  8.971465  0.000000  0.000000  0.000  0.000    3.239908209960300  1.29190 -33.00000 -99.0000000 -19.1065102    9.4664946   0.0034772   0.000000      -0.000000    
-3.472980  4.122326  0.557352  8.971544  0.000000  0.000000  0.000  0.000    3.243925045851662  1.29190 -33.00000 -99.0000000 -19.1065102    9.4665537   0.0034769   0.000000      -0.000000    
-3.490747  4.117882  0.548486  8.971480  0.000000  0.000000  0.000  0.000    3.247946017247466  1.29190 -33.00000 -99.0000000 -19.1065102    9.4665447   0.0034770   0.000000      -0.000000    
-3.508021  4.113578  0.539725  8.971558  0.000000  0.000000  0.000  0.000    3.251889478809235  1.29190 -33.00000 -99.0000000 -19.1065102    9.4666030   0.0034767   0.000000      -0.000000    
-3.525179  4.109286  0.530843  8.971493  0.000000  0.000000  0.000  0.000    3.255803004441808  1.29190 -33.00000 -99.0000000 -19.1065102    9.4665931   0.0034768   0.000000      -0.000000    
-3.541853  4.105132  0.522065  8.971570  0.000000  0.000000  0.000  0.000    3.259635051079884  1.29190 -33.00000 -99.0000000 -19.1065102    9.4666506   0.0034765   0.000000      -0.000000    
-3.558390  4.100995  0.513166  8.971505  0.000000  0.000000  0.000  0.000    3.263431816261074  1.29190 -33.00000 -99.0000000 -19.1065102    9.4666398   0.0034766   0.000000      -0.000000    
-3.574438  4.096997  0.504370  8.971582  0.000000  0.000000  0.000  0.000    3.267143455492536  1.29190 -33.00000 -99.0000000 -19.1065102    9.4666965   0.0034763   0.000000      -0.000000    
-3.590372  4.093010  0.495455  8.971516  0.000000  0.000000  0.000  0.000    3.270814862189023  1.29190 -33.00000 -99.0000000 -19.1065102    9.4666847   0.0034764   0.000000      -0.000000    
-3.605883  4.089147  0.486644  8.971593  0.000000  0.000000  0.000  0.000    3.274398536296780  1.29190 -33.00000 -99.0000000 -19.1065102    9.4667402   0.0034762   0.000000      -0.000000    
-3.621310  4.085287  0.477714  8.971527  0.000000  0.000000  0.000  0.000    3.277938258245868  1.29190 -33.00000 -99.0000000 -19.1065102    9.4667273   0.0034762   0.000000      -0.000000    
-3.636183  4.081582  0.468887  8.971602  0.000000  0.000000  0.000  0.000    3.281388712524235  1.29190 -33.00000 -99.0000000 -19.1065102    9.4667819   0.0034760   0.000000      -0.000000    
-3.651048  4.077862  0.459941  8.971536  0.000000  0.000000  0.000  0.000    3.284791830203272  1.29190 -33.00000 -99.0000000 -19.1065102    9.4667680   0.0034761   0.000000      -0.000000    
-3.665397  4.074289  0.451098  8.971611  0.000000  0.000000  0.000  0.000    3.288104290828029  1.29190 -33.00000 -99.0000000 -19.1065102    9.4668216   0.0034758   0.000000      -0.000000    
-3.679469  4.070767  0.442166  8.971544  0.000000  0.000000  0.000  0.000    3.291354789502627  1.29190 -33.00000 -99.0000000 -19.1065102    9.4668070   0.0034759   0.000000      -0.000000    
-3.693257  4.067333  0.433450  8.971619  0.000000  0.000000  0.000  0.000    3.294476722327162  1.29190 -33.00000 -99.0000000 -19.1065102    9.4668593   0.0034757   0.000000      -0.000000    
-3.707000  4.063893  0.424596  8.971552  0.000000  0.000000  0.000  0.000    3.297556565294101  1.29190 -33.00000 -99.0000000 -19.1065102    9.4668433   0.0034758   0.000000      -0.000000    
-3.720329  4.060574  0.415920  8.971626  0.000000  0.000000  0.000  0.000    3.300524543759782  1.29190 -33.00000 -99.0000000 -19.1065102    9.4668946   0.0034756   0.000000      -0.000000    
-3.733631  4.057244  0.407157  8.971558  0.000000  0.000000  0.000  0.000    3.303434136427318  1.29190 -33.00000 -99.0000000 -19.1065102    9.4668775   0.0034756   0.000000      -0.000000    
